* Measurement data measured by REW V5.19
* Source: D:\Downloads\Floyd Toole Trained Listeners only.csv
* Format: Comma/Tab/Space delimited data
* Dated: Oct 22, 2020 9:47:07 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from D:\Downloads\Floyd Toole Trained Listeners only.csv Format: Comma/Tab/Space delimited data 406 values loaded, 20 Hz to 19,672 Hz
* Measurement: Floyd Toole Trained List
* Smoothing: None
* Frequency Step: 0.25000003 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4514.800 -2.177 0
4515.050 -2.177 0
4515.300 -2.177 0
4515.550 -2.177 0
4515.800 -2.177 0
4516.050 -2.177 0
4516.300 -2.177 0
4516.550 -2.177 0
4516.800 -2.177 0
4517.050 -2.178 0
4517.300 -2.178 0
4517.550 -2.178 0
4517.800 -2.178 0
4518.050 -2.178 0
4518.300 -2.178 0
4518.550 -2.178 0
4518.800 -2.178 0
4519.050 -2.178 0
4519.300 -2.179 0
4519.550 -2.179 0
4519.800 -2.179 0
4520.050 -2.179 0
4520.300 -2.179 0
4520.550 -2.179 0
4520.800 -2.179 0
4521.050 -2.179 0
4521.300 -2.179 0
4521.550 -2.180 0
4521.800 -2.180 0
4522.050 -2.180 0
4522.300 -2.180 0
4522.550 -2.180 0
4522.800 -2.180 0
4523.050 -2.180 0
4523.300 -2.180 0
4523.550 -2.180 0
4523.800 -2.180 0
4524.050 -2.181 0
4524.300 -2.181 0
4524.550 -2.181 0
4524.800 -2.181 0
4525.050 -2.181 0
4525.300 -2.181 0
4525.550 -2.181 0
4525.800 -2.181 0
4526.050 -2.181 0
4526.300 -2.182 0
4526.550 -2.182 0
4526.800 -2.182 0
4527.050 -2.182 0
4527.300 -2.182 0
4527.550 -2.182 0
4527.800 -2.182 0
4528.050 -2.182 0
4528.300 -2.182 0
4528.550 -2.182 0
4528.800 -2.183 0
4529.050 -2.183 0
4529.300 -2.183 0
4529.550 -2.183 0
4529.800 -2.183 0
4530.050 -2.183 0
4530.300 -2.183 0
4530.550 -2.183 0
4530.800 -2.183 0
4531.050 -2.184 0
4531.300 -2.184 0
4531.550 -2.184 0
4531.800 -2.184 0
4532.050 -2.184 0
4532.300 -2.184 0
4532.550 -2.184 0
4532.800 -2.184 0
4533.050 -2.184 0
4533.300 -2.184 0
4533.550 -2.185 0
4533.800 -2.185 0
4534.050 -2.185 0
4534.300 -2.185 0
4534.550 -2.185 0
4534.800 -2.185 0
4535.050 -2.185 0
4535.300 -2.185 0
4535.550 -2.185 0
4535.800 -2.185 0
4536.050 -2.186 0
4536.300 -2.186 0
4536.550 -2.186 0
4536.800 -2.186 0
4537.050 -2.186 0
4537.300 -2.186 0
4537.550 -2.186 0
4537.800 -2.186 0
4538.050 -2.186 0
4538.300 -2.186 0
4538.550 -2.187 0
4538.800 -2.187 0
4539.050 -2.187 0
4539.300 -2.187 0
4539.550 -2.187 0
4539.800 -2.187 0
4540.050 -2.187 0
4540.300 -2.187 0
4540.550 -2.187 0
4540.800 -2.188 0
4541.050 -2.188 0
4541.300 -2.188 0
4541.550 -2.188 0
4541.800 -2.188 0
4542.050 -2.188 0
4542.300 -2.188 0
4542.550 -2.188 0
4542.800 -2.188 0
4543.050 -2.188 0
4543.300 -2.189 0
4543.550 -2.189 0
4543.800 -2.189 0
4544.050 -2.189 0
4544.300 -2.189 0
4544.550 -2.189 0
4544.800 -2.189 0
4545.050 -2.189 0
4545.300 -2.189 0
4545.550 -2.189 0
4545.800 -2.190 0
4546.050 -2.190 0
4546.300 -2.190 0
4546.550 -2.190 0
4546.800 -2.190 0
4547.050 -2.190 0
4547.300 -2.190 0
4547.550 -2.190 0
4547.800 -2.190 0
4548.050 -2.190 0
4548.300 -2.191 0
4548.550 -2.191 0
4548.800 -2.191 0
4549.050 -2.191 0
4549.300 -2.191 0
4549.550 -2.191 0
4549.800 -2.191 0
4550.050 -2.191 0
4550.300 -2.191 0
4550.550 -2.191 0
4550.800 -2.192 0
4551.050 -2.192 0
4551.300 -2.192 0
4551.550 -2.192 0
4551.800 -2.192 0
4552.050 -2.192 0
4552.300 -2.192 0
4552.550 -2.192 0
4552.800 -2.192 0
4553.050 -2.192 0
4553.300 -2.193 0
4553.550 -2.193 0
4553.800 -2.193 0
4554.050 -2.193 0
4554.300 -2.193 0
4554.550 -2.193 0
4554.800 -2.193 0
4555.050 -2.193 0
4555.300 -2.193 0
4555.550 -2.193 0
4555.800 -2.194 0
4556.050 -2.194 0
4556.300 -2.194 0
4556.550 -2.194 0
4556.800 -2.194 0
4557.050 -2.194 0
4557.300 -2.194 0
4557.550 -2.194 0
4557.800 -2.194 0
4558.050 -2.194 0
4558.300 -2.195 0
4558.550 -2.195 0
4558.800 -2.195 0
4559.050 -2.195 0
4559.300 -2.195 0
4559.550 -2.195 0
4559.800 -2.195 0
4560.050 -2.195 0
4560.300 -2.195 0
4560.550 -2.195 0
4560.800 -2.196 0
4561.050 -2.196 0
4561.300 -2.196 0
4561.550 -2.196 0
4561.800 -2.196 0
4562.050 -2.196 0
4562.300 -2.196 0
4562.550 -2.196 0
4562.800 -2.196 0
4563.050 -2.196 0
4563.300 -2.196 0
4563.550 -2.197 0
4563.800 -2.197 0
4564.050 -2.197 0
4564.300 -2.197 0
4564.550 -2.197 0
4564.800 -2.197 0
4565.050 -2.197 0
4565.300 -2.197 0
4565.550 -2.197 0
4565.800 -2.197 0
4566.050 -2.198 0
4566.300 -2.198 0
4566.550 -2.198 0
4566.800 -2.198 0
4567.050 -2.198 0
4567.300 -2.198 0
4567.550 -2.198 0
4567.800 -2.198 0
4568.050 -2.198 0
4568.300 -2.198 0
4568.550 -2.199 0
4568.800 -2.199 0
4569.050 -2.199 0
4569.300 -2.199 0
4569.550 -2.199 0
4569.800 -2.199 0
4570.050 -2.199 0
4570.300 -2.199 0
4570.550 -2.199 0
4570.800 -2.199 0
4571.050 -2.200 0
4571.300 -2.200 0
4571.550 -2.200 0
4571.800 -2.200 0
4572.050 -2.200 0
4572.300 -2.200 0
4572.550 -2.200 0
4572.800 -2.200 0
4573.050 -2.200 0
4573.300 -2.200 0
4573.550 -2.200 0
4573.800 -2.201 0
4574.050 -2.201 0
4574.300 -2.201 0
4574.550 -2.201 0
4574.800 -2.201 0
4575.050 -2.201 0
4575.300 -2.201 0
4575.550 -2.201 0
4575.800 -2.201 0
4576.050 -2.201 0
4576.300 -2.202 0
4576.550 -2.202 0
4576.800 -2.202 0
4577.050 -2.202 0
4577.300 -2.202 0
4577.550 -2.202 0
4577.800 -2.202 0
4578.050 -2.202 0
4578.300 -2.202 0
4578.550 -2.202 0
4578.800 -2.203 0
4579.050 -2.203 0
4579.300 -2.203 0
4579.550 -2.203 0
4579.800 -2.203 0
4580.050 -2.203 0
4580.300 -2.203 0
4580.550 -2.203 0
4580.800 -2.203 0
4581.050 -2.203 0
4581.300 -2.203 0
4581.550 -2.204 0
4581.800 -2.204 0
4582.050 -2.204 0
4582.300 -2.204 0
4582.550 -2.204 0
4582.800 -2.204 0
4583.050 -2.204 0
4583.300 -2.204 0
4583.550 -2.204 0
4583.800 -2.204 0
4584.050 -2.205 0
4584.300 -2.205 0
4584.550 -2.205 0
4584.800 -2.205 0
4585.050 -2.205 0
4585.300 -2.205 0
4585.550 -2.205 0
4585.800 -2.205 0
4586.050 -2.205 0
4586.300 -2.205 0
4586.550 -2.206 0
4586.800 -2.206 0
4587.050 -2.206 0
4587.300 -2.206 0
4587.550 -2.206 0
4587.800 -2.206 0
4588.050 -2.206 0
4588.300 -2.206 0
4588.550 -2.206 0
4588.800 -2.206 0
4589.050 -2.206 0
4589.300 -2.207 0
4589.550 -2.207 0
4589.800 -2.207 0
4590.050 -2.207 0
4590.300 -2.207 0
4590.550 -2.207 0
4590.800 -2.207 0
4591.050 -2.207 0
4591.300 -2.207 0
4591.550 -2.207 0
4591.800 -2.208 0
4592.050 -2.208 0
4592.300 -2.208 0
4592.550 -2.208 0
4592.800 -2.208 0
4593.050 -2.208 0
4593.300 -2.208 0
4593.550 -2.208 0
4593.800 -2.208 0
4594.050 -2.208 0
4594.300 -2.209 0
4594.550 -2.209 0
4594.800 -2.209 0
4595.050 -2.209 0
4595.300 -2.209 0
4595.550 -2.209 0
4595.800 -2.209 0
4596.050 -2.209 0
4596.300 -2.209 0
4596.550 -2.209 0
4596.800 -2.210 0
4597.050 -2.210 0
4597.300 -2.210 0
4597.550 -2.210 0
4597.800 -2.210 0
4598.050 -2.210 0
4598.300 -2.210 0
4598.550 -2.210 0
4598.800 -2.210 0
4599.050 -2.210 0
4599.300 -2.211 0
4599.550 -2.211 0
4599.800 -2.211 0
4600.050 -2.211 0
4600.300 -2.211 0
4600.550 -2.211 0
4600.800 -2.211 0
4601.050 -2.211 0
4601.300 -2.211 0
4601.550 -2.211 0
4601.800 -2.212 0
4602.050 -2.212 0
4602.300 -2.212 0
4602.550 -2.212 0
4602.800 -2.212 0
4603.050 -2.212 0
4603.300 -2.212 0
4603.550 -2.212 0
4603.800 -2.212 0
4604.050 -2.212 0
4604.300 -2.213 0
4604.550 -2.213 0
4604.800 -2.213 0
4605.050 -2.213 0
4605.300 -2.213 0
4605.550 -2.213 0
4605.800 -2.213 0
4606.050 -2.213 0
4606.300 -2.213 0
4606.550 -2.213 0
4606.800 -2.214 0
4607.050 -2.214 0
4607.300 -2.214 0
4607.550 -2.214 0
4607.800 -2.214 0
4608.050 -2.214 0
4608.300 -2.214 0
4608.550 -2.214 0
4608.800 -2.214 0
4609.050 -2.214 0
4609.300 -2.215 0
4609.550 -2.215 0
4609.800 -2.215 0
4610.050 -2.215 0
4610.300 -2.215 0
4610.550 -2.215 0
4610.800 -2.215 0
4611.050 -2.215 0
4611.300 -2.215 0
4611.550 -2.215 0
4611.800 -2.216 0
4612.050 -2.216 0
4612.300 -2.216 0
4612.550 -2.216 0
4612.800 -2.216 0
4613.050 -2.216 0
4613.300 -2.216 0
4613.550 -2.216 0
4613.800 -2.216 0
4614.050 -2.216 0
4614.300 -2.216 0
4614.550 -2.217 0
4614.800 -2.217 0
4615.050 -2.217 0
4615.300 -2.217 0
4615.550 -2.217 0
4615.800 -2.217 0
4616.050 -2.217 0
4616.300 -2.217 0
4616.550 -2.217 0
4616.800 -2.217 0
4617.050 -2.218 0
4617.300 -2.218 0
4617.550 -2.218 0
4617.800 -2.218 0
4618.050 -2.218 0
4618.300 -2.218 0
4618.550 -2.218 0
4618.800 -2.218 0
4619.050 -2.218 0
4619.300 -2.218 0
4619.550 -2.219 0
4619.800 -2.219 0
4620.050 -2.219 0
4620.300 -2.219 0
4620.550 -2.219 0
4620.800 -2.219 0
4621.050 -2.219 0
4621.300 -2.219 0
4621.550 -2.219 0
4621.800 -2.219 0
4622.050 -2.220 0
4622.300 -2.220 0
4622.550 -2.220 0
4622.800 -2.220 0
4623.050 -2.220 0
4623.300 -2.220 0
4623.550 -2.220 0
4623.800 -2.220 0
4624.050 -2.220 0
4624.300 -2.220 0
4624.550 -2.221 0
4624.800 -2.221 0
4625.050 -2.221 0
4625.300 -2.221 0
4625.550 -2.221 0
4625.800 -2.221 0
4626.050 -2.221 0
4626.300 -2.221 0
4626.550 -2.221 0
4626.800 -2.221 0
4627.050 -2.222 0
4627.300 -2.222 0
4627.550 -2.222 0
4627.800 -2.222 0
4628.050 -2.222 0
4628.300 -2.222 0
4628.550 -2.222 0
4628.800 -2.222 0
4629.050 -2.222 0
4629.300 -2.222 0
4629.550 -2.223 0
4629.800 -2.223 0
4630.050 -2.223 0
4630.300 -2.223 0
4630.550 -2.223 0
4630.800 -2.223 0
4631.050 -2.223 0
4631.300 -2.223 0
4631.550 -2.223 0
4631.800 -2.223 0
4632.050 -2.223 0
4632.300 -2.224 0
4632.550 -2.224 0
4632.800 -2.224 0
4633.050 -2.224 0
4633.300 -2.224 0
4633.550 -2.224 0
4633.800 -2.224 0
4634.050 -2.224 0
4634.300 -2.224 0
4634.550 -2.224 0
4634.800 -2.225 0
4635.050 -2.225 0
4635.300 -2.225 0
4635.550 -2.225 0
4635.800 -2.225 0
4636.050 -2.225 0
4636.300 -2.225 0
4636.550 -2.225 0
4636.800 -2.225 0
4637.050 -2.225 0
4637.300 -2.226 0
4637.550 -2.226 0
4637.800 -2.226 0
4638.050 -2.226 0
4638.300 -2.226 0
4638.550 -2.226 0
4638.800 -2.226 0
4639.050 -2.226 0
4639.300 -2.226 0
4639.550 -2.226 0
4639.800 -2.227 0
4640.050 -2.227 0
4640.300 -2.227 0
4640.550 -2.227 0
4640.800 -2.227 0
4641.050 -2.227 0
4641.300 -2.227 0
4641.550 -2.227 0
4641.800 -2.227 0
4642.050 -2.227 0
4642.300 -2.228 0
4642.550 -2.228 0
4642.800 -2.228 0
4643.050 -2.228 0
4643.300 -2.228 0
4643.550 -2.228 0
4643.800 -2.228 0
4644.050 -2.228 0
4644.300 -2.228 0
4644.550 -2.228 0
4644.800 -2.229 0
4645.050 -2.229 0
4645.300 -2.229 0
4645.550 -2.229 0
4645.800 -2.229 0
4646.050 -2.229 0
4646.300 -2.229 0
4646.550 -2.229 0
4646.800 -2.229 0
4647.050 -2.229 0
4647.300 -2.229 0
4647.550 -2.230 0
4647.800 -2.230 0
4648.050 -2.230 0
4648.300 -2.230 0
4648.550 -2.230 0
4648.800 -2.230 0
4649.050 -2.230 0
4649.300 -2.230 0
4649.550 -2.230 0
4649.800 -2.230 0
4650.050 -2.231 0
4650.300 -2.231 0
4650.550 -2.231 0
4650.800 -2.231 0
4651.050 -2.231 0
4651.300 -2.231 0
4651.550 -2.231 0
4651.800 -2.231 0
4652.050 -2.231 0
4652.300 -2.231 0
4652.550 -2.232 0
4652.800 -2.232 0
4653.050 -2.232 0
4653.300 -2.232 0
4653.550 -2.232 0
4653.800 -2.232 0
4654.050 -2.232 0
4654.300 -2.232 0
4654.550 -2.232 0
4654.800 -2.232 0
4655.050 -2.233 0
4655.300 -2.233 0
4655.550 -2.233 0
4655.800 -2.233 0
4656.050 -2.233 0
4656.300 -2.233 0
4656.550 -2.233 0
4656.800 -2.233 0
4657.050 -2.233 0
4657.300 -2.233 0
4657.550 -2.234 0
4657.800 -2.234 0
4658.050 -2.234 0
4658.300 -2.234 0
4658.550 -2.234 0
4658.800 -2.234 0
4659.050 -2.234 0
4659.300 -2.234 0
4659.550 -2.234 0
4659.800 -2.234 0
4660.050 -2.234 0
4660.300 -2.235 0
4660.550 -2.235 0
4660.800 -2.235 0
4661.050 -2.235 0
4661.300 -2.235 0
4661.550 -2.235 0
4661.800 -2.235 0
4662.050 -2.235 0
4662.300 -2.235 0
4662.550 -2.235 0
4662.800 -2.236 0
4663.050 -2.236 0
4663.300 -2.236 0
4663.550 -2.236 0
4663.800 -2.236 0
4664.050 -2.236 0
4664.300 -2.236 0
4664.550 -2.236 0
4664.800 -2.236 0
4665.050 -2.236 0
4665.300 -2.237 0
4665.550 -2.237 0
4665.800 -2.237 0
4666.050 -2.237 0
4666.300 -2.237 0
4666.550 -2.237 0
4666.800 -2.237 0
4667.050 -2.237 0
4667.300 -2.237 0
4667.550 -2.237 0
4667.800 -2.238 0
4668.050 -2.238 0
4668.300 -2.238 0
4668.550 -2.238 0
4668.800 -2.238 0
4669.050 -2.238 0
4669.300 -2.238 0
4669.550 -2.238 0
4669.800 -2.238 0
4670.050 -2.238 0
4670.300 -2.239 0
4670.550 -2.239 0
4670.800 -2.239 0
4671.050 -2.239 0
4671.300 -2.239 0
4671.550 -2.239 0
4671.800 -2.239 0
4672.050 -2.239 0
4672.300 -2.239 0
4672.550 -2.239 0
4672.800 -2.240 0
4673.050 -2.240 0
4673.300 -2.240 0
4673.550 -2.240 0
4673.800 -2.240 0
4674.050 -2.240 0
4674.300 -2.240 0
4674.550 -2.240 0
4674.800 -2.240 0
4675.050 -2.240 0
4675.300 -2.241 0
4675.550 -2.241 0
4675.800 -2.241 0
4676.050 -2.241 0
4676.300 -2.241 0
4676.550 -2.241 0
4676.800 -2.241 0
4677.050 -2.241 0
4677.300 -2.241 0
4677.550 -2.241 0
4677.800 -2.242 0
4678.050 -2.242 0
4678.300 -2.242 0
4678.550 -2.242 0
4678.800 -2.242 0
4679.050 -2.242 0
4679.300 -2.242 0
4679.550 -2.242 0
4679.800 -2.242 0
4680.050 -2.242 0
4680.300 -2.243 0
4680.550 -2.243 0
4680.800 -2.243 0
4681.050 -2.243 0
4681.300 -2.243 0
4681.550 -2.243 0
4681.800 -2.243 0
4682.050 -2.243 0
4682.300 -2.243 0
4682.550 -2.243 0
4682.800 -2.244 0
4683.050 -2.244 0
4683.300 -2.244 0
4683.550 -2.244 0
4683.800 -2.244 0
4684.050 -2.244 0
4684.300 -2.244 0
4684.550 -2.244 0
4684.800 -2.244 0
4685.050 -2.244 0
4685.300 -2.245 0
4685.550 -2.245 0
4685.800 -2.245 0
4686.050 -2.245 0
4686.300 -2.245 0
4686.550 -2.245 0
4686.800 -2.245 0
4687.050 -2.245 0
4687.300 -2.245 0
4687.550 -2.245 0
4687.800 -2.246 0
4688.050 -2.246 0
4688.300 -2.246 0
4688.550 -2.246 0
4688.800 -2.246 0
4689.050 -2.246 0
4689.300 -2.246 0
4689.550 -2.246 0
4689.800 -2.246 0
4690.050 -2.246 0
4690.300 -2.247 0
4690.550 -2.247 0
4690.800 -2.247 0
4691.050 -2.247 0
4691.300 -2.247 0
4691.550 -2.247 0
4691.800 -2.247 0
4692.050 -2.247 0
4692.300 -2.247 0
4692.550 -2.247 0
4692.800 -2.248 0
4693.050 -2.248 0
4693.300 -2.248 0
4693.550 -2.248 0
4693.800 -2.248 0
4694.050 -2.248 0
4694.300 -2.248 0
4694.550 -2.248 0
4694.800 -2.248 0
4695.050 -2.248 0
4695.300 -2.249 0
4695.550 -2.249 0
4695.800 -2.249 0
4696.050 -2.249 0
4696.300 -2.249 0
4696.550 -2.249 0
4696.800 -2.249 0
4697.050 -2.249 0
4697.300 -2.249 0
4697.550 -2.249 0
4697.800 -2.249 0
4698.050 -2.250 0
4698.300 -2.250 0
4698.550 -2.250 0
4698.800 -2.250 0
4699.050 -2.250 0
4699.300 -2.250 0
4699.550 -2.250 0
4699.800 -2.250 0
4700.050 -2.250 0
4700.300 -2.250 0
4700.550 -2.251 0
4700.800 -2.251 0
4701.050 -2.251 0
4701.300 -2.251 0
4701.550 -2.251 0
4701.800 -2.251 0
4702.050 -2.251 0
4702.300 -2.251 0
4702.550 -2.251 0
4702.800 -2.251 0
4703.050 -2.252 0
4703.300 -2.252 0
4703.550 -2.252 0
4703.800 -2.252 0
4704.050 -2.252 0
4704.300 -2.252 0
4704.550 -2.252 0
4704.800 -2.252 0
4705.050 -2.252 0
4705.300 -2.252 0
4705.550 -2.252 0
4705.800 -2.253 0
4706.050 -2.253 0
4706.300 -2.253 0
4706.550 -2.253 0
4706.800 -2.253 0
4707.050 -2.253 0
4707.300 -2.253 0
4707.550 -2.253 0
4707.800 -2.253 0
4708.050 -2.253 0
4708.300 -2.254 0
4708.550 -2.254 0
4708.800 -2.254 0
4709.050 -2.254 0
4709.300 -2.254 0
4709.550 -2.254 0
4709.800 -2.254 0
4710.050 -2.254 0
4710.300 -2.254 0
4710.550 -2.254 0
4710.800 -2.254 0
4711.050 -2.255 0
4711.300 -2.255 0
4711.550 -2.255 0
4711.800 -2.255 0
4712.050 -2.255 0
4712.300 -2.255 0
4712.550 -2.255 0
4712.800 -2.255 0
4713.050 -2.255 0
4713.300 -2.255 0
4713.550 -2.256 0
4713.800 -2.256 0
4714.050 -2.256 0
4714.300 -2.256 0
4714.550 -2.256 0
4714.800 -2.256 0
4715.050 -2.256 0
4715.300 -2.256 0
4715.550 -2.256 0
4715.800 -2.256 0
4716.050 -2.256 0
4716.300 -2.257 0
4716.550 -2.257 0
4716.800 -2.257 0
4717.050 -2.257 0
4717.300 -2.257 0
4717.550 -2.257 0
4717.800 -2.257 0
4718.050 -2.257 0
4718.300 -2.257 0
4718.550 -2.257 0
4718.800 -2.258 0
4719.050 -2.258 0
4719.300 -2.258 0
4719.550 -2.258 0
4719.800 -2.258 0
4720.050 -2.258 0
4720.300 -2.258 0
4720.550 -2.258 0
4720.800 -2.258 0
4721.050 -2.258 0
4721.300 -2.258 0
4721.550 -2.259 0
4721.800 -2.259 0
4722.050 -2.259 0
4722.300 -2.259 0
4722.550 -2.259 0
4722.800 -2.259 0
4723.050 -2.259 0
4723.300 -2.259 0
4723.550 -2.259 0
4723.800 -2.259 0
4724.050 -2.259 0
4724.300 -2.260 0
4724.550 -2.260 0
4724.800 -2.260 0
4725.050 -2.260 0
4725.300 -2.260 0
4725.550 -2.260 0
4725.800 -2.260 0
4726.050 -2.260 0
4726.300 -2.260 0
4726.550 -2.260 0
4726.800 -2.261 0
4727.050 -2.261 0
4727.300 -2.261 0
4727.550 -2.261 0
4727.800 -2.261 0
4728.050 -2.261 0
4728.300 -2.261 0
4728.550 -2.261 0
4728.800 -2.261 0
4729.050 -2.261 0
4729.300 -2.261 0
4729.550 -2.262 0
4729.800 -2.262 0
4730.050 -2.262 0
4730.300 -2.262 0
4730.550 -2.262 0
4730.800 -2.262 0
4731.050 -2.262 0
4731.300 -2.262 0
4731.550 -2.262 0
4731.800 -2.262 0
4732.050 -2.262 0
4732.300 -2.263 0
4732.550 -2.263 0
4732.800 -2.263 0
4733.050 -2.263 0
4733.300 -2.263 0
4733.550 -2.263 0
4733.800 -2.263 0
4734.050 -2.263 0
4734.300 -2.263 0
4734.550 -2.263 0
4734.800 -2.263 0
4735.050 -2.263 0
4735.300 -2.264 0
4735.550 -2.264 0
4735.800 -2.264 0
4736.050 -2.264 0
4736.300 -2.264 0
4736.550 -2.264 0
4736.800 -2.264 0
4737.050 -2.264 0
4737.300 -2.264 0
4737.550 -2.264 0
4737.800 -2.264 0
4738.050 -2.264 0
4738.300 -2.265 0
4738.550 -2.265 0
4738.800 -2.265 0
4739.050 -2.265 0
4739.300 -2.265 0
4739.550 -2.265 0
4739.800 -2.265 0
4740.050 -2.265 0
4740.300 -2.265 0
4740.550 -2.265 0
4740.800 -2.265 0
4741.050 -2.265 0
4741.300 -2.266 0
4741.550 -2.266 0
4741.800 -2.266 0
4742.050 -2.266 0
4742.300 -2.266 0
4742.550 -2.266 0
4742.800 -2.266 0
4743.050 -2.266 0
4743.300 -2.266 0
4743.550 -2.266 0
4743.800 -2.266 0
4744.050 -2.266 0
4744.300 -2.267 0
4744.550 -2.267 0
4744.800 -2.267 0
4745.050 -2.267 0
4745.300 -2.267 0
4745.550 -2.267 0
4745.800 -2.267 0
4746.050 -2.267 0
4746.300 -2.267 0
4746.550 -2.267 0
4746.800 -2.267 0
4747.050 -2.267 0
4747.300 -2.268 0
4747.550 -2.268 0
4747.800 -2.268 0
4748.050 -2.268 0
4748.300 -2.268 0
4748.550 -2.268 0
4748.800 -2.268 0
4749.050 -2.268 0
4749.300 -2.268 0
4749.550 -2.268 0
4749.800 -2.268 0
4750.050 -2.268 0
4750.300 -2.269 0
4750.550 -2.269 0
4750.800 -2.269 0
4751.050 -2.269 0
4751.300 -2.269 0
4751.550 -2.269 0
4751.800 -2.269 0
4752.050 -2.269 0
4752.300 -2.269 0
4752.550 -2.269 0
4752.800 -2.269 0
4753.050 -2.269 0
4753.300 -2.269 0
4753.550 -2.270 0
4753.800 -2.270 0
4754.050 -2.270 0
4754.300 -2.270 0
4754.550 -2.270 0
4754.800 -2.270 0
4755.050 -2.270 0
4755.300 -2.270 0
4755.550 -2.270 0
4755.800 -2.270 0
4756.050 -2.270 0
4756.300 -2.270 0
4756.550 -2.271 0
4756.800 -2.271 0
4757.050 -2.271 0
4757.300 -2.271 0
4757.550 -2.271 0
4757.800 -2.271 0
4758.050 -2.271 0
4758.300 -2.271 0
4758.550 -2.271 0
4758.800 -2.271 0
4759.050 -2.271 0
4759.300 -2.271 0
4759.550 -2.272 0
4759.800 -2.272 0
4760.050 -2.272 0
4760.300 -2.272 0
4760.550 -2.272 0
4760.800 -2.272 0
4761.050 -2.272 0
4761.300 -2.272 0
4761.550 -2.272 0
4761.800 -2.272 0
4762.050 -2.272 0
4762.300 -2.272 0
4762.550 -2.272 0
4762.800 -2.273 0
4763.050 -2.273 0
4763.300 -2.273 0
4763.550 -2.273 0
4763.800 -2.273 0
4764.050 -2.273 0
4764.300 -2.273 0
4764.550 -2.273 0
4764.800 -2.273 0
4765.050 -2.273 0
4765.300 -2.273 0
4765.550 -2.273 0
4765.800 -2.274 0
4766.050 -2.274 0
4766.300 -2.274 0
4766.550 -2.274 0
4766.800 -2.274 0
4767.050 -2.274 0
4767.300 -2.274 0
4767.550 -2.274 0
4767.800 -2.274 0
4768.050 -2.274 0
4768.300 -2.274 0
4768.550 -2.274 0
4768.800 -2.274 0
4769.050 -2.275 0
4769.300 -2.275 0
4769.550 -2.275 0
4769.800 -2.275 0
4770.050 -2.275 0
4770.300 -2.275 0
4770.550 -2.275 0
4770.800 -2.275 0
4771.050 -2.275 0
4771.300 -2.275 0
4771.550 -2.275 0
4771.800 -2.275 0
4772.050 -2.275 0
4772.300 -2.276 0
4772.550 -2.276 0
4772.800 -2.276 0
4773.050 -2.276 0
4773.300 -2.276 0
4773.550 -2.276 0
4773.800 -2.276 0
4774.050 -2.276 0
4774.300 -2.276 0
4774.550 -2.276 0
4774.800 -2.276 0
4775.050 -2.276 0
4775.300 -2.277 0
4775.550 -2.277 0
4775.800 -2.277 0
4776.050 -2.277 0
4776.300 -2.277 0
4776.550 -2.277 0
4776.800 -2.277 0
4777.050 -2.277 0
4777.300 -2.277 0
4777.550 -2.277 0
4777.800 -2.277 0
4778.050 -2.277 0
4778.300 -2.277 0
4778.550 -2.278 0
4778.800 -2.278 0
4779.050 -2.278 0
4779.300 -2.278 0
4779.550 -2.278 0
4779.800 -2.278 0
4780.050 -2.278 0
4780.300 -2.278 0
4780.550 -2.278 0
4780.800 -2.278 0
4781.050 -2.278 0
4781.300 -2.278 0
4781.550 -2.278 0
4781.800 -2.279 0
4782.050 -2.279 0
4782.300 -2.279 0
4782.550 -2.279 0
4782.800 -2.279 0
4783.050 -2.279 0
4783.300 -2.279 0
4783.550 -2.279 0
4783.800 -2.279 0
4784.050 -2.279 0
4784.300 -2.279 0
4784.550 -2.279 0
4784.800 -2.279 0
4785.050 -2.280 0
4785.300 -2.280 0
4785.550 -2.280 0
4785.800 -2.280 0
4786.050 -2.280 0
4786.300 -2.280 0
4786.550 -2.280 0
4786.800 -2.280 0
4787.050 -2.280 0
4787.300 -2.280 0
4787.550 -2.280 0
4787.800 -2.280 0
4788.050 -2.280 0
4788.300 -2.281 0
4788.550 -2.281 0
4788.800 -2.281 0
4789.050 -2.281 0
4789.300 -2.281 0
4789.550 -2.281 0
4789.800 -2.281 0
4790.050 -2.281 0
4790.300 -2.281 0
4790.550 -2.281 0
4790.800 -2.281 0
4791.050 -2.281 0
4791.300 -2.281 0
4791.550 -2.282 0
4791.800 -2.282 0
4792.050 -2.282 0
4792.300 -2.282 0
4792.550 -2.282 0
4792.800 -2.282 0
4793.050 -2.282 0
4793.300 -2.282 0
4793.550 -2.282 0
4793.800 -2.282 0
4794.050 -2.282 0
4794.300 -2.282 0
4794.550 -2.282 0
4794.800 -2.283 0
4795.050 -2.283 0
4795.300 -2.283 0
4795.550 -2.283 0
4795.800 -2.283 0
4796.050 -2.283 0
4796.300 -2.283 0
4796.550 -2.283 0
4796.800 -2.283 0
4797.050 -2.283 0
4797.300 -2.283 0
4797.550 -2.283 0
4797.800 -2.283 0
4798.050 -2.284 0
4798.300 -2.284 0
4798.550 -2.284 0
4798.800 -2.284 0
4799.050 -2.284 0
4799.300 -2.284 0
4799.550 -2.284 0
4799.800 -2.284 0
4800.050 -2.284 0
